좋아요	1.039721417408199
좋은데	0.7724308659319985
좋네요	0.5665838283947136
근데	0.47337489103995595
좋겠어요	0.4468903456873619
좋겠네요	0.4323136328886411
좋겠습니다	0.383597240756436
같아요	0.3511362993485807
있게	0.31970030733096005
좋습니다	0.317966189580433
부르면	0.3145613935426756
감사합니다	0.3107383736734204
ㅎㅎ	0.30159921152950053
빅스비	0.2837579241062199
있었으면	0.2782248307925748
추가해주세요	0.27261642636132644
하지만	0.26703505007260137
합니다	0.259789807834894
해주세요	0.252473830152996
되면	0.24903551876426763
있으면	0.23834216185164514
good	0.23123726988783214
정말	0.22969853282135178
빅스비보다	0.21883725506546867
다좋은데	0.21849402006996785
너무좋아요	0.2100506934610967
클로바를	0.209171257262637
저는	0.208467154493672
시리처럼	0.205426225027224
좋고	0.20360193011323394
좋은	0.2029796439442454
재생이	0.20276858162467382
더욱	0.1981002748825021
좋음	0.19643200183288337
주세요	0.1847395286882582
좋을것	0.18361543644122777
한가지	0.18293050128265612
최고	0.17783198551907314
있는데요	0.17251699577934954
굿굿	0.16662679774648406
연동	0.1588438290383144
같습니다	0.1574902039424631
하네요	0.1555310880608479
아주	0.1552134536051802
에서	0.15164022298687593
쓰고	0.15118695599895535
음성호출이	0.14778550658569678
인공지능	0.1467152239614943
이름이	0.14637557891733552
좋겠다	0.1446573822663126
시리	0.1445517081424472
와우	0.14330849048943742
추가	0.14279776700796182
하면	0.1422543865726116
재생	0.14102612356061361
다만	0.13989161450663215
최고의	0.13820255149663718
없어도	0.13676859747554085
샐리	0.1345239382459191
있어	0.13414992405926296
있나요	0.13338270659077409
클로바가	0.1323100599829755
알려주세요	0.13150683965400134
잘되는데	0.13009681476117343
없나요	0.12906469773247925
짱짱	0.12891452070165685
조아요	0.12853031796726178
있는	0.1283675277341844
기능이	0.1271770306770561
좋은것	0.12392105431765053
되었으면	0.12205553423886999
음성호출	0.12187961801686918
설정	0.12129163042126036
유용한	0.11953006209491687
도라에몽	0.11915194061597173
정보	0.1186068624105267
그런데	0.11551484249716332
검색이	0.11496739986643453
아쉬워요	0.11490416208517788
목소리가	0.11452731091134709
뜨는데	0.11339172220041638
아니면	0.1133473374737754
전화를	0.11273369103290175
그래도	0.11245405276787121
라디오	0.11197063406592703
뜹니다	0.11066295707205825
네이버가	0.10920067080348887
많이	0.10815573501442645
같네요	0.10791157797667876
부탁드려요	0.10738269665162424
기존	0.10730348374099899
짱이에요	0.10695604734172458
캘린더	0.10664939451592337
연동은	0.10621630700837512
앱입니다	0.10472347342252052
하라는데	0.10389888370719987
위젯이	0.1027055439438261
최고에요	0.10268554711507363
감사하겠습니다	0.10158419212864508
전화기능도	0.10120873376022844
설정하고	0.1001569335145958
boycold	0.10000561058120208
연동되게	0.0995062365603959
지니뮤직을	0.09949561807965633
많은	0.09895661988778692
있습니다	0.0977305345327108
안될까요	0.09709468616460971
발전하면	0.09709111328225498
되는	0.09687520407304813
방법	0.09678233301852085
