좋아요	1.1386396414224107
좋네요	0.4173584755355908
있습니다	0.33210715718373546
좋습니다	0.32803802155508194
아리아	0.31923048287435984
좋겠습니다	0.30720537046947805
good	0.28645341040609495
좋겠어요	0.2764787227676656
최고	0.26788741044693315
기능이	0.25958688049785034
좋음	0.24096027124276573
감사합니다	0.23317359885184535
있으면	0.2195370109324183
좋은	0.20220365538151425
좋은데	0.19933048588890645
편해요	0.19480460448280457
많이	0.19322717114193036
사용하고	0.17463018282756676
기대됩니다	0.16208580989293414
기능은	0.1614495575815429
생각보다	0.1482404259367612
nugu	0.14377748524543627
너무좋아요	0.14354310300267017
정말	0.1423875300108763
랜덤	0.14109972945460247
아주	0.13525919818559481
있어요	0.13472644506854808
기능들이	0.13320001485693672
혹시	0.12863347252147597
추가해주세요	0.12816463132769684
있어서	0.12489463518650855
제가	0.12246387797455635
편리해요	0.12049890018984355
있도록	0.11932493217811421
아주좋아요	0.11787090396693137
좋아	0.11732228610866265
다좋은데	0.11584742044082075
있었으면	0.11545339493612708
난리	0.11472675284111872
잘쓰고	0.11437548116271108
최고의	0.11334843881041819
있는데	0.11220373312625717
크게	0.11174369026889171
조아요	0.11127066570947058
편하고	0.11096728490448057
좋겠네요	0.11084885764577689
있는	0.1087990372062225
좀더	0.1069089898496644
보입니다	0.1066955189049774
유튜브	0.10603107023811023
감지됐대요	0.10588065329682239
문자	0.1050567830921095
라고	0.10434996677878847
전화	0.10417671448578461
연동	0.10373542113030819
아리아가	0.1009203334772919
tv	0.1007784636472853
t아이디로	0.10066375736120202
앞으로	0.1001378575563837
다양한	0.09807560368568433
편리해서	0.09608788928227575
새로운	0.09553122437129108
이름을	0.0917596366761153
완전	0.09156671744695995
같아요	0.09141278882776065
없어서	0.09139002362113398
조금	0.0903374851305897
유용한	0.0902581270081048
고마워요	0.09014548241661854
근데	0.08982976795524412
노래가	0.08885592538481023
아쉽네요	0.08862282249519135
라디오도	0.08857021334868595
멋짐	0.08836859827752257
신호	0.08799861930928565
감사	0.08749223596183515
예를들어	0.08700053640447664
만족합니다	0.0855985615317171
누구의	0.08507804575654272
신기하네요	0.08489059718816648
추가	0.08473065755354363
설정에	0.08442926141956511
일단	0.08406637826179601
다만	0.08403829877508759
그런데	0.08371244307298772
누구에서	0.08360199604708143
신기해요	0.08318051187832587
벅스	0.08285776853145022
세상	0.08270389515049545
편리하게	0.08267492324217726
ebs	0.08227218573486754
쓰고	0.07907986319714568
집에서	0.07897143040826334
ㅋㅋ	0.07891300187135153
얼른	0.07887851526386341
들어가서	0.07828690720620274
엄청	0.07822673859689815
일본어	0.07804523344320416
고를	0.07766959233338222
아리야	0.07727035528959854
지나면	0.07646653168257968
알람을	0.07604036203771758
편합니다	0.07558332786235107
감사하겠습니다	0.07541594386715275
핸드폰으로	0.07480564877170813
안되나요	0.0746031459813111
경우	0.0745085031828531
이미	0.07415451850454721
들을수	0.074151543154871
인공지능	0.07386390454283437
방법은	0.07328169960510214
ㅎㅎ	0.07244002331371295
유용하게	0.07225540321218725
그래도	0.07195742311965271
아직은	0.0718350710118581
곳에	0.07055288657171968
연결해서	0.07037487664206821
요즘	0.07010251476461747
음성으로	0.0694343862389517
와이파이에	0.06931186905368641
음악을	0.06926362619018676
있을까요	0.06902525017124343
되면	0.06895000971345136
싶어요	0.06805035601432999
괜찮네요	0.06793245849219111
소리가	0.06776936171404581
경우가	0.06743933736751018
누구앱이	0.06708691253206978
텍스트명령도	0.06661355035912195
업뎃후	0.06549301066600197
그리고	0.06517958265874407
되는데	0.06494331428722196
버스	0.06371095838901573
음성인식으로	0.06329847797951257
주세요	0.06316837028166525
앞으로도	0.06306067712108272
그대로	0.06280400339746428
